date,sku,region,temp,promo,event,sales
2025-06-19,ThumsUp500,Bangalore,26,0,0,6334
2025-06-20,ThumsUp500,Bangalore,20,0,1,8172
2025-06-21,ThumsUp500,Bangalore,32,0,1,8911
2025-06-22,ThumsUp500,Bangalore,23,0,0,6173
2025-06-23,ThumsUp500,Bangalore,28,0,0,6751
2025-06-24,ThumsUp500,Bangalore,31,0,0,6615
2025-06-25,ThumsUp500,Bangalore,23,0,0,5497
2025-06-26,ThumsUp500,Bangalore,28,0,0,6065
2025-06-27,ThumsUp500,Bangalore,38,0,0,7023
2025-06-28,ThumsUp500,Bangalore,40,0,0,7583
2025-06-29,ThumsUp500,Bangalore,24,0,0,7052
2025-06-30,ThumsUp500,Bangalore,23,0,0,6037
2025-07-01,ThumsUp500,Bangalore,23,0,0,5775
2025-07-02,ThumsUp500,Bangalore,28,0,0,6101
2025-07-03,ThumsUp500,Bangalore,31,0,0,6945
2025-07-04,ThumsUp500,Bangalore,28,1,0,7382
2025-07-05,ThumsUp500,Bangalore,37,0,0,7903
2025-07-06,ThumsUp500,Bangalore,28,0,0,6940
2025-07-07,ThumsUp500,Bangalore,24,0,0,6053
2025-07-08,ThumsUp500,Bangalore,27,0,0,5964
2025-07-09,ThumsUp500,Bangalore,25,0,0,6229
2025-07-10,ThumsUp500,Bangalore,30,0,0,6183
2025-07-11,ThumsUp500,Bangalore,21,0,1,7825
2025-07-12,ThumsUp500,Bangalore,20,0,0,6668
2025-07-13,ThumsUp500,Bangalore,32,0,0,7156
2025-07-14,ThumsUp500,Bangalore,36,0,0,7026
2025-07-15,ThumsUp500,Bangalore,29,0,1,7581
2025-07-16,ThumsUp500,Bangalore,38,0,0,6502
2025-07-17,ThumsUp500,Bangalore,29,0,0,6562
2025-07-18,ThumsUp500,Bangalore,29,0,0,6160
2025-07-19,ThumsUp500,Bangalore,37,0,0,7979
2025-07-20,ThumsUp500,Bangalore,27,0,0,7357
2025-07-21,ThumsUp500,Bangalore,40,0,0,6960
2025-07-22,ThumsUp500,Bangalore,25,0,0,5907
2025-07-23,ThumsUp500,Bangalore,34,0,0,6642
2025-07-24,ThumsUp500,Bangalore,23,0,0,6181
2025-07-25,ThumsUp500,Bangalore,25,0,0,5471
2025-07-26,ThumsUp500,Bangalore,30,0,0,7356
2025-07-27,ThumsUp500,Bangalore,32,0,0,6602
2025-07-28,ThumsUp500,Bangalore,36,0,0,7115
2025-07-29,ThumsUp500,Bangalore,30,1,0,7888
2025-07-30,ThumsUp500,Bangalore,27,0,0,5965
2025-07-31,ThumsUp500,Bangalore,32,0,0,6772
2025-08-01,ThumsUp500,Bangalore,27,0,0,6171
2025-08-02,ThumsUp500,Bangalore,32,0,0,7056
2025-08-03,ThumsUp500,Bangalore,33,0,0,7616
2025-08-04,ThumsUp500,Bangalore,39,0,0,7643
2025-08-05,ThumsUp500,Bangalore,31,0,0,6952
2025-08-06,ThumsUp500,Bangalore,31,0,0,6985
2025-08-07,ThumsUp500,Bangalore,22,0,0,5909
2025-08-08,ThumsUp500,Bangalore,32,0,0,7143
2025-08-09,ThumsUp500,Bangalore,41,0,1,9715
2025-08-10,ThumsUp500,Bangalore,41,0,0,7532
2025-08-11,ThumsUp500,Bangalore,39,0,0,7672
2025-08-12,ThumsUp500,Bangalore,35,0,0,6541
2025-08-13,ThumsUp500,Bangalore,39,0,0,7014
2025-08-14,ThumsUp500,Bangalore,39,0,0,7160
2025-08-15,ThumsUp500,Bangalore,23,0,0,5801
2025-08-16,ThumsUp500,Bangalore,36,0,0,7421
2025-08-17,ThumsUp500,Bangalore,31,0,0,6680
2025-08-18,ThumsUp500,Bangalore,36,0,0,7379
2025-08-19,ThumsUp500,Bangalore,21,0,0,5501
2025-08-20,ThumsUp500,Bangalore,35,0,0,6910
2025-08-21,ThumsUp500,Bangalore,37,0,0,7307
2025-08-22,ThumsUp500,Bangalore,30,1,0,7417
2025-08-23,ThumsUp500,Bangalore,32,0,0,7326
2025-08-24,ThumsUp500,Bangalore,24,0,0,6268
2025-08-25,ThumsUp500,Bangalore,40,0,0,7184
2025-08-26,ThumsUp500,Bangalore,29,0,0,7046
2025-08-27,ThumsUp500,Bangalore,39,0,0,7576
2025-08-28,ThumsUp500,Bangalore,37,1,0,8122
2025-08-29,ThumsUp500,Bangalore,21,0,0,5719
2025-08-30,ThumsUp500,Bangalore,35,0,0,7858
2025-08-31,ThumsUp500,Bangalore,25,0,0,6041
2025-09-01,ThumsUp500,Bangalore,26,1,0,6730
2025-09-02,ThumsUp500,Bangalore,40,0,0,7126
2025-09-03,ThumsUp500,Bangalore,32,0,0,6942
2025-09-04,ThumsUp500,Bangalore,40,1,0,8259
2025-09-05,ThumsUp500,Bangalore,29,0,1,8028
2025-09-06,ThumsUp500,Bangalore,33,0,1,8740
2025-09-07,ThumsUp500,Bangalore,23,0,0,6444
2025-09-08,ThumsUp500,Bangalore,36,0,1,8924
2025-09-09,ThumsUp500,Bangalore,23,0,0,5667
2025-09-10,ThumsUp500,Bangalore,37,1,0,8697
2025-09-11,ThumsUp500,Bangalore,41,0,0,7136
2025-09-12,ThumsUp500,Bangalore,20,0,0,6040
2025-09-13,ThumsUp500,Bangalore,31,1,0,8476
2025-09-14,ThumsUp500,Bangalore,29,0,0,6938
2025-09-15,ThumsUp500,Bangalore,40,0,0,6983
2025-09-16,ThumsUp500,Bangalore,31,0,1,8095
2025-09-17,ThumsUp500,Bangalore,20,0,0,5362
2025-09-18,ThumsUp500,Bangalore,21,0,0,5677
2025-09-19,ThumsUp500,Bangalore,24,0,0,6064
2025-09-20,ThumsUp500,Bangalore,29,0,0,7089
2025-09-21,ThumsUp500,Bangalore,30,1,0,8027
2025-09-22,ThumsUp500,Bangalore,35,0,0,7313
2025-09-23,ThumsUp500,Bangalore,26,0,0,6193
2025-09-24,ThumsUp500,Bangalore,27,0,0,6363
2025-09-25,ThumsUp500,Bangalore,32,0,0,6950
2025-09-26,ThumsUp500,Bangalore,28,0,0,6623
2025-09-27,ThumsUp500,Bangalore,30,0,0,7490
2025-09-28,ThumsUp500,Bangalore,40,0,0,7683
2025-09-29,ThumsUp500,Bangalore,31,0,0,6154
2025-09-30,ThumsUp500,Bangalore,22,0,0,6064
2025-10-01,ThumsUp500,Bangalore,31,0,0,6831
2025-10-02,ThumsUp500,Bangalore,37,0,0,7233
2025-10-03,ThumsUp500,Bangalore,33,0,0,6149
2025-10-04,ThumsUp500,Bangalore,35,0,0,7747
2025-10-05,ThumsUp500,Bangalore,21,0,0,6402
2025-10-06,ThumsUp500,Bangalore,40,0,0,7323
2025-10-07,ThumsUp500,Bangalore,21,0,0,5978
2025-10-08,ThumsUp500,Bangalore,26,0,0,6314
2025-10-09,ThumsUp500,Bangalore,25,0,0,6252
2025-10-10,ThumsUp500,Bangalore,25,0,0,6238
2025-10-11,ThumsUp500,Bangalore,22,0,0,5924
2025-10-12,ThumsUp500,Bangalore,33,0,0,7294
2025-10-13,ThumsUp500,Bangalore,37,0,0,6875
2025-10-14,ThumsUp500,Bangalore,27,0,0,5942
2025-10-15,ThumsUp500,Bangalore,41,0,0,7761
2025-10-16,ThumsUp500,Bangalore,22,0,0,6009
2025-10-17,ThumsUp500,Bangalore,34,0,0,7014
2025-10-18,ThumsUp500,Bangalore,22,1,0,7349
2025-10-19,ThumsUp500,Bangalore,35,0,0,7528
2025-10-20,ThumsUp500,Bangalore,22,0,0,5764
2025-10-21,ThumsUp500,Bangalore,30,0,0,6703
2025-10-22,ThumsUp500,Bangalore,25,0,0,6443
2025-10-23,ThumsUp500,Bangalore,32,0,0,6607
2025-10-24,ThumsUp500,Bangalore,38,0,1,9031
2025-10-25,ThumsUp500,Bangalore,38,0,0,7794
2025-10-26,ThumsUp500,Bangalore,32,0,0,6800
2025-10-27,ThumsUp500,Bangalore,36,0,0,7081
2025-10-28,ThumsUp500,Bangalore,41,0,0,7732
2025-10-29,ThumsUp500,Bangalore,28,0,0,6133
2025-10-30,ThumsUp500,Bangalore,38,0,1,9035
2025-10-31,ThumsUp500,Bangalore,40,0,0,7846
2025-11-01,ThumsUp500,Bangalore,27,0,1,8626
2025-11-02,ThumsUp500,Bangalore,26,1,0,7929
2025-11-03,ThumsUp500,Bangalore,37,1,0,8230
2025-11-04,ThumsUp500,Bangalore,35,0,0,7199
2025-11-05,ThumsUp500,Bangalore,21,0,0,5939
2025-11-06,ThumsUp500,Bangalore,31,0,0,6386
2025-11-07,ThumsUp500,Bangalore,39,0,0,7690
2025-11-08,ThumsUp500,Bangalore,38,1,0,8983
2025-11-09,ThumsUp500,Bangalore,32,0,0,7495
2025-11-10,ThumsUp500,Bangalore,24,0,0,5924
2025-11-11,ThumsUp500,Bangalore,36,0,0,7392
2025-11-12,ThumsUp500,Bangalore,24,1,0,7360
2025-11-13,ThumsUp500,Bangalore,32,0,0,6554
2025-11-14,ThumsUp500,Bangalore,28,0,0,6449
2025-11-15,ThumsUp500,Bangalore,33,0,0,7938
2025-11-16,ThumsUp500,Bangalore,36,0,0,7167
2025-11-17,ThumsUp500,Bangalore,39,0,0,7228
2025-11-18,ThumsUp500,Bangalore,29,0,0,6551
2025-11-19,ThumsUp500,Bangalore,29,0,0,6053
2025-11-20,ThumsUp500,Bangalore,21,0,0,5616
2025-11-21,ThumsUp500,Bangalore,23,0,0,5591
2025-11-22,ThumsUp500,Bangalore,28,0,1,8665
2025-11-23,ThumsUp500,Bangalore,27,0,0,7015
2025-11-24,ThumsUp500,Bangalore,33,0,0,6441
2025-11-25,ThumsUp500,Bangalore,34,0,0,7164
2025-11-26,ThumsUp500,Bangalore,40,0,0,6999
2025-11-27,ThumsUp500,Bangalore,20,0,0,5569
2025-11-28,ThumsUp500,Bangalore,30,1,0,7519
2025-11-29,ThumsUp500,Bangalore,32,0,0,7370
2025-11-30,ThumsUp500,Bangalore,40,0,0,8365
2025-12-01,ThumsUp500,Bangalore,30,0,0,6900
2025-12-02,ThumsUp500,Bangalore,24,0,0,6153
2025-12-03,ThumsUp500,Bangalore,26,0,0,5990
2025-12-04,ThumsUp500,Bangalore,41,0,0,7420
2025-12-05,ThumsUp500,Bangalore,37,0,0,7024
2025-12-06,ThumsUp500,Bangalore,25,0,0,6443
2025-12-07,ThumsUp500,Bangalore,25,0,0,7230
2025-12-08,ThumsUp500,Bangalore,37,0,0,6694
2025-12-09,ThumsUp500,Bangalore,33,0,0,6637
2025-12-10,ThumsUp500,Bangalore,28,0,0,5776
2025-12-11,ThumsUp500,Bangalore,33,0,0,6457
2025-12-12,ThumsUp500,Bangalore,33,0,0,6802
2025-12-13,ThumsUp500,Bangalore,34,0,0,7602
2025-12-14,ThumsUp500,Bangalore,25,0,0,6544
2025-12-15,ThumsUp500,Bangalore,41,0,0,7513
2025-12-16,ThumsUp500,Bangalore,38,0,0,7713
2025-12-17,ThumsUp500,Bangalore,27,0,0,6314
2025-12-18,ThumsUp500,Bangalore,28,0,0,6612
2025-12-19,ThumsUp500,Bangalore,26,0,0,6263
2025-12-20,ThumsUp500,Bangalore,24,0,0,6535
2025-12-21,ThumsUp500,Bangalore,35,0,0,7743
2025-12-22,ThumsUp500,Bangalore,37,0,0,7347
2025-12-23,ThumsUp500,Bangalore,22,0,0,6053
2025-12-24,ThumsUp500,Bangalore,38,0,0,7106
2025-12-25,ThumsUp500,Bangalore,30,0,0,6598
2025-12-26,ThumsUp500,Bangalore,41,0,0,7578
2025-12-27,ThumsUp500,Bangalore,26,0,0,6900
2025-12-28,ThumsUp500,Bangalore,30,0,0,7402
2025-12-29,ThumsUp500,Bangalore,25,0,0,6050
2025-12-30,ThumsUp500,Bangalore,22,0,0,5899
2025-12-31,ThumsUp500,Bangalore,27,1,0,7100
2025-01-01,ThumsUp500,Chennai,31,0,0,7756
2025-01-02,ThumsUp500,Chennai,24,0,0,6648
2025-01-03,ThumsUp500,Chennai,36,0,0,7827
2025-01-04,ThumsUp500,Chennai,24,0,0,7310
2025-01-05,ThumsUp500,Chennai,30,0,0,7562
2025-01-06,ThumsUp500,Chennai,21,0,0,6574
2025-01-07,ThumsUp500,Chennai,23,0,0,7300
2025-01-08,ThumsUp500,Chennai,35,0,0,8227
2025-01-09,ThumsUp500,Chennai,33,0,0,8025
2025-01-10,ThumsUp500,Chennai,37,0,0,7756
2025-01-11,ThumsUp500,Chennai,35,0,0,8244
2025-01-12,ThumsUp500,Chennai,31,0,1,9875
2025-01-13,ThumsUp500,Chennai,40,0,0,8089
2025-01-14,ThumsUp500,Chennai,34,0,0,7343
2025-01-15,ThumsUp500,Chennai,39,0,0,7756
2025-01-16,ThumsUp500,Chennai,31,0,0,7683
2025-01-17,ThumsUp500,Chennai,35,0,0,7641
2025-01-18,ThumsUp500,Chennai,32,1,1,11434
2025-01-19,ThumsUp500,Chennai,33,0,1,9722
2025-01-20,ThumsUp500,Chennai,26,0,0,7154
2025-01-21,ThumsUp500,Chennai,40,0,0,7985
2025-01-22,ThumsUp500,Chennai,23,0,0,7097
2025-01-23,ThumsUp500,Chennai,26,0,0,6695
2025-01-24,ThumsUp500,Chennai,34,0,0,6976
2025-01-25,ThumsUp500,Chennai,29,0,0,7824
2025-01-26,ThumsUp500,Chennai,34,0,0,8308
2025-01-27,ThumsUp500,Chennai,24,0,0,6987
2025-01-28,ThumsUp500,Chennai,33,0,0,7523
2025-01-29,ThumsUp500,Chennai,40,0,0,8049
2025-01-30,ThumsUp500,Chennai,27,0,0,7333
2025-01-31,ThumsUp500,Chennai,41,0,0,8340
2025-02-01,ThumsUp500,Chennai,39,0,0,8646
2025-02-02,ThumsUp500,Chennai,31,0,1,9853
2025-02-03,ThumsUp500,Chennai,26,0,0,6618
2025-02-04,ThumsUp500,Chennai,37,0,0,7564
2025-02-05,ThumsUp500,Chennai,25,0,0,7162
2025-02-06,ThumsUp500,Chennai,36,0,0,8024
2025-02-07,ThumsUp500,Chennai,28,1,0,8639
2025-02-08,ThumsUp500,Chennai,37,0,0,8168
2025-02-09,ThumsUp500,Chennai,38,0,0,8415
2025-02-10,ThumsUp500,Chennai,35,1,0,8559
2025-02-11,ThumsUp500,Chennai,20,0,0,6592
2025-02-12,ThumsUp500,Chennai,34,0,0,7829
2025-02-13,ThumsUp500,Chennai,40,0,0,8097
2025-02-14,ThumsUp500,Chennai,30,0,0,7231
2025-02-15,ThumsUp500,Chennai,34,0,0,8160
2025-02-16,ThumsUp500,Chennai,30,0,0,8056
2025-02-17,ThumsUp500,Chennai,26,0,0,7216
2025-02-18,ThumsUp500,Chennai,36,0,0,8202
2025-02-19,ThumsUp500,Chennai,29,0,0,7593
2025-02-20,ThumsUp500,Chennai,24,0,0,7210
2025-02-21,ThumsUp500,Chennai,27,0,0,6732
2025-02-22,ThumsUp500,Chennai,39,1,0,9408
2025-02-23,ThumsUp500,Chennai,21,0,0,7664
2025-02-24,ThumsUp500,Chennai,38,0,0,7232
2025-02-25,ThumsUp500,Chennai,41,0,0,8986
2025-02-26,ThumsUp500,Chennai,23,0,0,6423
2025-02-27,ThumsUp500,Chennai,34,0,0,7720
2025-02-28,ThumsUp500,Chennai,22,0,1,8429
2025-03-01,ThumsUp500,Chennai,25,0,0,7608
2025-03-02,ThumsUp500,Chennai,24,0,0,7015
2025-03-03,ThumsUp500,Chennai,35,0,0,7759
2025-03-04,ThumsUp500,Chennai,25,1,0,8076
2025-03-05,ThumsUp500,Chennai,24,0,0,6948
2025-03-06,ThumsUp500,Chennai,35,0,0,7952
2025-03-07,ThumsUp500,Chennai,21,1,0,8203
2025-03-08,ThumsUp500,Chennai,35,1,0,9479
2025-03-09,ThumsUp500,Chennai,26,0,1,9523
2025-03-10,ThumsUp500,Chennai,40,1,0,10027
2025-03-11,ThumsUp500,Chennai,28,0,0,7363
2025-03-12,ThumsUp500,Chennai,34,0,0,7498
2025-03-13,ThumsUp500,Chennai,20,0,0,6509
2025-03-14,ThumsUp500,Chennai,23,0,0,6756
2025-03-15,ThumsUp500,Chennai,23,0,0,7424
2025-03-16,ThumsUp500,Chennai,41,0,0,9348
2025-03-17,ThumsUp500,Chennai,33,0,0,7004
2025-03-18,ThumsUp500,Chennai,21,0,0,6248
2025-03-19,ThumsUp500,Chennai,25,0,0,6430
2025-03-20,ThumsUp500,Chennai,34,0,0,7972
2025-03-21,ThumsUp500,Chennai,41,0,1,9753
2025-03-22,ThumsUp500,Chennai,26,0,0,7541
2025-03-23,ThumsUp500,Chennai,36,0,0,8617
2025-03-24,ThumsUp500,Chennai,27,0,0,7339
2025-03-25,ThumsUp500,Chennai,26,0,0,6808
2025-03-26,ThumsUp500,Chennai,30,0,0,7247
2025-03-27,ThumsUp500,Chennai,33,0,0,7296
2025-03-28,ThumsUp500,Chennai,24,0,1,8251
2025-03-29,ThumsUp500,Chennai,30,0,0,7680
2025-03-30,ThumsUp500,Chennai,22,0,0,7409
2025-03-31,ThumsUp500,Chennai,36,0,0,7848
2025-04-01,ThumsUp500,Chennai,36,0,0,7201
2025-04-02,ThumsUp500,Chennai,35,0,0,8198
2025-04-03,ThumsUp500,Chennai,36,0,0,7878
2025-04-04,ThumsUp500,Chennai,36,0,0,8219
2025-04-05,ThumsUp500,Chennai,26,0,0,7186
2025-04-06,ThumsUp500,Chennai,21,0,0,7440
2025-04-07,ThumsUp500,Chennai,37,0,0,7754
2025-04-08,ThumsUp500,Chennai,31,1,0,8625
2025-04-09,ThumsUp500,Chennai,26,0,0,6971
2025-04-10,ThumsUp500,Chennai,21,0,0,6506
2025-04-11,ThumsUp500,Chennai,22,0,0,6941
2025-04-12,ThumsUp500,Chennai,38,0,0,8758
2025-04-13,ThumsUp500,Chennai,36,0,0,8900
2025-04-14,ThumsUp500,Chennai,41,0,0,8598
2025-04-15,ThumsUp500,Chennai,31,1,0,8714
2025-04-16,ThumsUp500,Chennai,37,0,0,8102
2025-04-17,ThumsUp500,Chennai,36,0,0,8017
2025-04-18,ThumsUp500,Chennai,21,0,0,6877
2025-04-19,ThumsUp500,Chennai,40,0,0,8428
2025-04-20,ThumsUp500,Chennai,36,0,0,8354
2025-04-21,ThumsUp500,Chennai,33,0,0,7818
2025-04-22,ThumsUp500,Chennai,23,0,0,6989
2025-04-23,ThumsUp500,Chennai,37,0,0,8020
2025-04-24,ThumsUp500,Chennai,39,0,0,8107
2025-04-25,ThumsUp500,Chennai,29,0,0,7255
2025-04-26,ThumsUp500,Chennai,28,0,0,7311
2025-04-27,ThumsUp500,Chennai,29,0,0,7261
2025-04-28,ThumsUp500,Chennai,24,0,0,7708
2025-04-29,ThumsUp500,Chennai,41,0,0,8410
2025-04-30,ThumsUp500,Chennai,23,0,0,6418
2025-05-01,ThumsUp500,Chennai,21,0,0,6703
2025-05-02,ThumsUp500,Chennai,20,0,0,6811
2025-05-03,ThumsUp500,Chennai,28,0,0,8371
2025-05-04,ThumsUp500,Chennai,26,0,0,7971
2025-05-05,ThumsUp500,Chennai,23,0,0,7295
2025-05-06,ThumsUp500,Chennai,40,0,0,7938
2025-05-07,ThumsUp500,Chennai,21,0,0,6613
2025-05-08,ThumsUp500,Chennai,28,0,0,7023
2025-05-09,ThumsUp500,Chennai,22,0,1,8849
2025-05-10,ThumsUp500,Chennai,39,0,0,8230
2025-05-11,ThumsUp500,Chennai,37,1,0,9774
2025-05-12,ThumsUp500,Chennai,27,0,0,7273
2025-05-13,ThumsUp500,Chennai,22,1,0,7324
2025-05-14,ThumsUp500,Chennai,31,0,0,7590
2025-05-15,ThumsUp500,Chennai,20,1,0,8317
2025-05-16,ThumsUp500,Chennai,26,0,0,6713
2025-05-17,ThumsUp500,Chennai,23,0,0,7566
2025-05-18,ThumsUp500,Chennai,41,0,0,8984
2025-05-19,ThumsUp500,Chennai,30,1,0,9304
2025-05-20,ThumsUp500,Chennai,31,0,0,6594
2025-05-21,ThumsUp500,Chennai,26,0,0,7665
2025-05-22,ThumsUp500,Chennai,39,0,0,7955
2025-05-23,ThumsUp500,Chennai,29,0,0,7269
2025-05-24,ThumsUp500,Chennai,30,0,0,7949
2025-05-25,ThumsUp500,Chennai,27,0,0,8059
2025-05-26,ThumsUp500,Chennai,25,0,0,6626
2025-05-27,ThumsUp500,Chennai,21,0,0,6273
2025-05-28,ThumsUp500,Chennai,35,0,0,8212
2025-05-29,ThumsUp500,Chennai,29,1,0,8268
2025-05-30,ThumsUp500,Chennai,37,1,0,9606
2025-05-31,ThumsUp500,Chennai,33,0,0,8159
2025-06-01,ThumsUp500,Chennai,37,0,0,8529
2025-06-02,ThumsUp500,Chennai,25,0,0,7538
2025-06-03,ThumsUp500,Chennai,33,0,0,7680
2025-06-04,ThumsUp500,Chennai,33,0,0,7897
2025-06-05,ThumsUp500,Chennai,38,0,0,7946
2025-06-06,ThumsUp500,Chennai,28,0,0,6637
2025-06-07,ThumsUp500,Chennai,35,0,0,8447
2025-06-08,ThumsUp500,Chennai,35,0,0,8536
2025-06-09,ThumsUp500,Chennai,30,0,0,7219
2025-06-10,ThumsUp500,Chennai,40,0,0,8232
2025-06-11,ThumsUp500,Chennai,27,0,0,7429
2025-06-12,ThumsUp500,Chennai,28,0,0,7038
2025-06-13,ThumsUp500,Chennai,25,0,0,6817
2025-06-14,ThumsUp500,Chennai,24,0,0,7250
2025-06-15,ThumsUp500,Chennai,26,0,1,8787
2025-06-16,ThumsUp500,Chennai,30,0,0,6994
2025-06-17,ThumsUp500,Chennai,21,0,0,6802
2025-06-18,ThumsUp500,Chennai,24,0,0,6830
2025-06-19,ThumsUp500,Chennai,36,1,0,8983
2025-06-20,ThumsUp500,Chennai,30,0,0,7792
2025-06-21,ThumsUp500,Chennai,22,1,0,8148
2025-06-22,ThumsUp500,Chennai,22,0,0,7131
2025-06-23,ThumsUp500,Chennai,35,0,0,8176
2025-06-24,ThumsUp500,Chennai,39,0,0,7940
2025-06-25,ThumsUp500,Chennai,36,0,0,8227
2025-06-26,ThumsUp500,Chennai,25,0,0,7368
2025-06-27,ThumsUp500,Chennai,40,0,0,8050
2025-06-28,ThumsUp500,Chennai,26,0,0,7880
2025-06-29,ThumsUp500,Chennai,25,0,0,7943
2025-06-30,ThumsUp500,Chennai,23,0,0,6740
2025-07-01,ThumsUp500,Chennai,41,1,0,9497
2025-07-02,ThumsUp500,Chennai,32,0,0,7547
2025-07-03,ThumsUp500,Chennai,37,0,0,8290
2025-07-04,ThumsUp500,Chennai,24,0,0,6452
2025-07-05,ThumsUp500,Chennai,35,0,0,7813
2025-07-06,ThumsUp500,Chennai,30,0,0,8174
2025-07-07,ThumsUp500,Chennai,32,0,0,7026
2025-07-08,ThumsUp500,Chennai,25,0,0,7087
2025-07-09,ThumsUp500,Chennai,40,0,0,8188
2025-07-10,ThumsUp500,Chennai,36,0,0,8504
2025-07-11,ThumsUp500,Chennai,32,0,0,8319
2025-07-12,ThumsUp500,Chennai,28,0,0,7725
2025-07-13,ThumsUp500,Chennai,34,0,0,8121
2025-07-14,ThumsUp500,Chennai,24,1,0,8033
2025-07-15,ThumsUp500,Chennai,31,0,0,7251
2025-07-16,ThumsUp500,Chennai,21,1,0,7334
2025-07-17,ThumsUp500,Chennai,30,0,0,7393
2025-07-18,ThumsUp500,Chennai,40,0,0,8140
2025-07-19,ThumsUp500,Chennai,26,1,0,8153
2025-07-20,ThumsUp500,Chennai,34,0,0,8447
2025-07-21,ThumsUp500,Chennai,22,0,0,7396
2025-07-22,ThumsUp500,Chennai,36,0,0,8305
2025-07-23,ThumsUp500,Chennai,26,0,0,7100
2025-07-24,ThumsUp500,Chennai,37,0,0,7589
2025-07-25,ThumsUp500,Chennai,22,0,0,6586
2025-07-26,ThumsUp500,Chennai,20,0,0,7007
2025-07-27,ThumsUp500,Chennai,28,0,0,7865
2025-07-28,ThumsUp500,Chennai,24,0,0,7287
2025-07-29,ThumsUp500,Chennai,37,0,0,7717
2025-07-30,ThumsUp500,Chennai,41,0,0,8385
2025-07-31,ThumsUp500,Chennai,24,0,0,6919
2025-08-01,ThumsUp500,Chennai,25,0,0,7211
2025-08-02,ThumsUp500,Chennai,40,0,0,8961
2025-08-03,ThumsUp500,Chennai,33,0,1,9908
2025-08-04,ThumsUp500,Chennai,24,0,0,6685
2025-08-05,ThumsUp500,Chennai,26,0,1,8400
2025-08-06,ThumsUp500,Chennai,37,0,0,7744
2025-08-07,ThumsUp500,Chennai,37,0,0,7750
2025-08-08,ThumsUp500,Chennai,25,0,0,6868
2025-08-09,ThumsUp500,Chennai,28,0,0,7729
2025-08-10,ThumsUp500,Chennai,31,0,0,7824
2025-08-11,ThumsUp500,Chennai,24,0,0,7320
2025-08-12,ThumsUp500,Chennai,29,0,0,7046
2025-08-13,ThumsUp500,Chennai,36,0,0,7289
2025-08-14,ThumsUp500,Chennai,23,0,0,7067
2025-08-15,ThumsUp500,Chennai,41,0,0,8542
2025-08-16,ThumsUp500,Chennai,36,0,0,8372
2025-08-17,ThumsUp500,Chennai,37,0,0,8589
2025-08-18,ThumsUp500,Chennai,26,0,0,7000
2025-08-19,ThumsUp500,Chennai,41,0,0,8440
2025-08-20,ThumsUp500,Chennai,26,0,0,6524
2025-08-21,ThumsUp500,Chennai,31,0,0,7265
2025-08-22,ThumsUp500,Chennai,22,1,0,7846
2025-08-23,ThumsUp500,Chennai,36,0,0,8411
2025-08-24,ThumsUp500,Chennai,30,0,0,7577
2025-08-25,ThumsUp500,Chennai,30,0,0,7859
2025-08-26,ThumsUp500,Chennai,27,0,0,7516
2025-08-27,ThumsUp500,Chennai,24,0,0,6803
2025-08-28,ThumsUp500,Chennai,37,0,0,8042
2025-08-29,ThumsUp500,Chennai,33,0,0,7827
2025-08-30,ThumsUp500,Chennai,39,1,0,9832
2025-08-31,ThumsUp500,Chennai,39,0,0,8653
2025-09-01,ThumsUp500,Chennai,40,0,0,8230
2025-09-02,ThumsUp500,Chennai,24,0,0,7072
2025-09-03,ThumsUp500,Chennai,36,0,0,7893
2025-09-04,ThumsUp500,Chennai,32,0,0,6757
2025-09-05,ThumsUp500,Chennai,41,1,0,9538
2025-09-06,ThumsUp500,Chennai,24,0,0,7402
2025-09-07,ThumsUp500,Chennai,38,0,0,8288
2025-09-08,ThumsUp500,Chennai,36,0,0,7982
2025-09-09,ThumsUp500,Chennai,32,0,0,7589
2025-09-10,ThumsUp500,Chennai,34,0,0,7353
2025-09-11,ThumsUp500,Chennai,28,0,0,6678
2025-09-12,ThumsUp500,Chennai,36,0,0,7608
2025-09-13,ThumsUp500,Chennai,20,1,0,8367
2025-09-14,ThumsUp500,Chennai,31,0,1,9812
2025-09-15,ThumsUp500,Chennai,21,0,0,6604
2025-09-16,ThumsUp500,Chennai,36,0,0,8503
2025-09-17,ThumsUp500,Chennai,27,0,0,6814
2025-09-18,ThumsUp500,Chennai,28,0,0,6847
2025-09-19,ThumsUp500,Chennai,25,0,0,6632
2025-09-20,ThumsUp500,Chennai,33,0,0,7888
2025-09-21,ThumsUp500,Chennai,41,0,0,8782
2025-09-22,ThumsUp500,Chennai,26,0,0,7008
2025-09-23,ThumsUp500,Chennai,28,0,0,6951
2025-09-24,ThumsUp500,Chennai,35,0,0,8005
2025-09-25,ThumsUp500,Chennai,20,0,0,6502
2025-09-26,ThumsUp500,Chennai,37,0,0,7910
2025-09-27,ThumsUp500,Chennai,28,0,0,7294
2025-09-28,ThumsUp500,Chennai,39,0,0,9238
2025-09-29,ThumsUp500,Chennai,22,0,0,6545
2025-09-30,ThumsUp500,Chennai,38,0,0,8603
2025-10-01,ThumsUp500,Chennai,37,1,0,9324
2025-10-02,ThumsUp500,Chennai,30,0,0,7902
2025-10-03,ThumsUp500,Chennai,41,0,0,7894
2025-10-04,ThumsUp500,Chennai,27,0,0,7746
2025-10-05,ThumsUp500,Chennai,41,0,1,10487
2025-10-06,ThumsUp500,Chennai,34,0,0,8040
